timestamp,function,workload,pressure,queue_length_dominant,utilization,theoretical_utilization,response_time,service_time,n_instances
1753381936.8188322,deepspeech,0.06805555555555556,0.2749732480715001,12.732224270761074,0.6212687212724307,0.5833333333333334,274.97324807150005,19.779466952499998,2
1753381996.860342,deepspeech,0.14583333333333334,0.042988390959000006,1.2223016634658912,0.8115845602058673,0.7093685509100695,42.98839095899999,19.416524994666663,4
1753382056.936033,deepspeech,0.1958333333333334,0.03876064105225,1.0046138901681532,0.661043851243058,0.4761032257017362,38.76064105225001,19.448785398833337,8
1753382116.9498,deepspeech,0.2652777777777778,0.03484528010825,0.765812245171395,0.6511360305861807,0.7493555703510418,34.84528010825,19.900782140500002,7
1753382176.976011,deepspeech,0.3291666666666667,0.04139773349925,1.0400323417903594,0.833558292884775,0.7545668379717592,41.39773349925,20.62989849208333,9
1753382237.0132983,deepspeech,0.4569444444444444,0.043048047278333335,1.0978289025231633,0.8066739694855553,0.8974914046729167,43.048047278333335,21.03738848275,10
1753382297.0730588,deepspeech,0.46527777777777785,0.04951370494758333,1.341672829155456,0.9999347201435526,0.9249352822604165,49.513704947583335,21.393561495750003,10
1753382357.0757217,deepspeech,0.5625000000000001,0.045312239409666666,1.1573278251499983,0.9648725436893394,0.9427187578472221,45.31223940966667,21.085705107166664,10
1753382417.1001813,deepspeech,0.598611111111111,0.061455999628500006,1.9195576391157314,1.0,1.0,61.4559996285,21.033872476750002,10
1753382477.1443648,deepspeech,0.5402777777777777,0.07163450423041666,2.3149288886076187,0.999863227806709,1.0,71.63450423041667,21.590271105083332,10
1753382537.1445622,deepspeech,0.5624999999999999,0.08251434462666667,2.835815394242912,0.9999082279181556,1.0,82.51434462666666,21.494971343333333,10
1753382597.1698272,deepspeech,0.5541666666666666,0.08747448638341666,3.069648901197725,1.0,1.0,87.47448638341668,21.52804695883334,10
1753382657.1984017,deepspeech,0.5430555555555555,0.10680409145624999,3.99582081006867,1.0,1.0,106.80409145624999,21.374812367333334,10
1753382717.2272897,deepspeech,0.588888888888889,0.11078899605500002,4.203584369798388,1.0,1.0,110.788996055,21.307637503666665,10
1753382777.2622926,deepspeech,0.5486111111111112,0.12239138088133333,4.77182370595635,1.0,0.9975957525708333,122.39138088133332,21.240024173250003,10
1753382837.281664,deepspeech,0.4416666666666667,0.12273041720058331,4.740758870709199,1.0,0.9138665541033332,122.73041720058335,21.39476334983333,10
1753382897.333071,deepspeech,0.28333333333333344,0.14234558036825004,6.01106378748943,0.9999864716905434,0.5889710806516667,142.34558036824998,20.638657893750004,10
1753382957.3719268,deepspeech,0.19027777777777777,0.14686184383183332,5.802456713368617,1.0,0.41110754359833335,146.8618438318333,21.60874481575,10
1753383017.356554,deepspeech,0.12499999999999996,0.1120732270875,4.240860322137217,0.9429452187704294,0.26737658981069445,112.0732270875,21.396356255083333,10
1753383077.346353,deepspeech,0.0638888888888889,0.03697488596141666,1.0822914538722095,0.19938830478464473,0.17589827878516315,36.97488596141667,18.159512146083333,6
1753383137.399443,deepspeech,0.020833333333333332,0.019232030495,2.366214409369814e-06,0.00011472793986925583,0.13355545130555554,19.232030495,19.231984987999997,3
