timestamp,function,workload,pressure,queue_length,utilization,response_time,service_time,theoretical_utilization,n_instances,action
2025-05-19 16:30:37,ffmpeg_0,None,0,0,0.0,None,None,0,0,1
2025-05-19 16:30:46,ffmpeg_0,None,0,0,0.00021374045801526718,None,None,0,1,1
2025-05-19 16:30:52,ffmpeg_0,None,0,0,0.00011076923076923077,None,None,0,1,1
2025-05-19 16:30:58,ffmpeg_0,None,0,0,0.00011692307692307692,None,None,0,1,1
2025-05-19 16:31:04,ffmpeg_0,None,0,0,0.00010259067357512953,None,None,0,1,1
2025-05-19 16:31:10,ffmpeg_0,None,0,0,0.00013129770992366413,None,None,0,1,1
2025-05-19 16:31:16,ffmpeg_0,None,0,0,1.0132658227848101,None,None,0,1,9
2025-05-19 16:31:22,ffmpeg_0,0.09253539276319633,1.0,0.9224678794858818,1.0121027707808565,3.936607296,2.047684301,0.18948327104806614,1,3
2025-05-19 16:31:28,ffmpeg_0,0.09253539276319633,1.0,0.9224678794858818,1.0251867007672635,3.936607296,2.047684301,0.18948327104806614,1,3
2025-05-19 16:31:34,ffmpeg_0,0.11666666666666667,1.0318251516582793,1.0021502594487386,1.0234148337595907,4.127570702,2.061568897,0.24051637131666667,1,3
2025-05-19 16:31:40,ffmpeg_0,0.11666666666666667,1.0236804552239993,1.0021502594487386,1.0131706329113923,4.127570702,2.061568897,0.24051637131666667,1,3
2025-05-19 16:31:46,ffmpeg_0,0.11666666666666667,1.0188550648752945,1.0021502594487386,1.0272871794871794,4.127570702,2.061568897,0.24051637131666667,1,3
2025-05-19 16:31:52,ffmpeg_0,0.11666666666666667,0.9843325867887307,0.9801522048894664,1.0200539440203562,3.975257345,2.007551407,0.23421433081666665,1,3
2025-05-19 16:31:58,ffmpeg_0,0.11666666666666667,0.9865406639647386,0.9801522048894664,1.0207530612244897,3.975257345,2.007551407,0.23421433081666665,1,3
2025-05-19 16:32:04,ffmpeg_0,0.11666666666666667,1.0605396780222054,1.076971947915368,1.0257994884910486,4.310717099,2.075481618,0.2421395221,1,3
2025-05-19 16:32:11,ffmpeg_0,0.11666666666666667,1.0534534852656108,1.076971947915368,1.0253148717948717,4.310717099,2.075481618,0.2421395221,1,3
2025-05-19 16:32:17,ffmpeg_0,0.11666666666666667,1.0478523492544698,1.076971947915368,1.018002030456853,4.310717099,2.075481618,0.2421395221,1,3
2025-05-19 16:32:23,ffmpeg_0,0.11666666666666667,0.9656199483788874,1.039531495201067,1.0261538461538462,3.958814151,1.94104095,0.2264547775,1,3
2025-05-19 16:32:29,ffmpeg_0,0.11666666666666667,0.9683944025078721,1.039531495201067,1.0233801526717556,3.958814151,1.94104095,0.2264547775,1,3
2025-05-19 16:32:35,ffmpeg_0,0.5,0.9376144732069405,0.9921659339891842,1.0131232323232324,3.813161393,1.914078204,0.957039102,1,11
2025-05-19 16:32:41,ffmpeg_0,0.5,0.9418112870126499,0.9921659339891842,1.023157251908397,3.813161393,1.914078204,0.957039102,1,11
2025-05-19 16:32:47,ffmpeg_0,0.5,0.9454790342231811,0.9921659339891842,1.012110101010101,3.813161393,1.914078204,0.957039102,1,11
2025-05-19 16:32:53,ffmpeg_0,0.5,0.9342655362978732,0.994201143888511,1.0261158974358975,3.751496654,1.881202739,0.9406013695,1,11
2025-05-19 16:32:59,ffmpeg_0,0.5,0.9378921148378332,0.994201143888511,1.0138822335025381,3.751496654,1.881202739,0.9406013695,1,11
2025-05-19 16:33:05,ffmpeg_0,0.5,0.9147463754813169,0.9929339380166439,1.0140810126582278,3.640657864,1.826783013,0.9133915065,1,11
2025-05-19 16:33:11,ffmpeg_0,0.5,0.9188693725586765,0.9929339380166439,1.0136172151898735,3.640657864,1.826783013,0.9133915065,1,11
2025-05-19 16:33:17,ffmpeg_0,0.5,0.9226119769875705,0.9929339380166439,1.0240244897959183,3.640657864,1.826783013,0.9133915065,1,11
2025-05-19 16:33:23,ffmpeg_0,0.5,0.9481428704633881,1.0166508541582748,1.016258883248731,3.731727793,1.8504580430000002,0.9252290215000001,1,11
2025-05-19 16:33:29,ffmpeg_0,0.5,0.9503830585259052,1.0166508541582748,1.0134116455696203,3.731727793,1.8504580430000002,0.9252290215000001,1,11
2025-05-19 16:33:35,ffmpeg_0,0.55,0.9451774933876963,1.0292804174999675,1.0234056265984655,3.7020625860000003,1.824322826,1.0033775543,1,11
2025-05-19 16:33:41,ffmpeg_0,0.55,0.9473414781564605,1.0292804174999675,1.017751269035533,3.7020625860000003,1.824322826,1.0033775543,1,11
2025-05-19 16:33:47,ffmpeg_0,0.55,0.9493411141483146,1.0292804174999675,1.0231642857142857,3.7020625860000003,1.824322826,1.0033775543,1,11
2025-05-19 16:33:53,ffmpeg_0,0.55,0.9681083765737218,0.9830146620926029,1.0094060606060606,3.770437824,1.901366589,1.04575162395,1,11
2025-05-19 16:33:59,ffmpeg_0,0.55,0.9692532306120695,0.9830146620926029,1.0177573604060914,3.770437824,1.901366589,1.04575162395,1,11
2025-05-19 16:34:05,ffmpeg_0,0.55,1.0136904858579716,0.9843464370862007,1.0128901265822785,3.945301192,1.9882118960000001,1.0935165428000002,1,11
2025-05-19 16:34:11,ffmpeg_0,0.55,1.0132121628653223,0.9843464370862007,1.024342564102564,3.945301192,1.9882118960000001,1.0935165428000002,1,11
2025-05-19 16:34:17,ffmpeg_0,0.55,1.0127661351612478,0.9843464370862007,1.0113037783375314,3.945301192,1.9882118960000001,1.0935165428000002,1,11
